country,day,domestic_flights,international_departures,international_arrivals,total_flights
Qatar,2020-04-05,4.0,18.0,21.0,43.0
Qatar,2020-04-06,2.0,14.0,21.0,37.0
Qatar,2020-04-07,1.0,14.0,18.0,33.0
Qatar,2020-04-08,2.0,17.0,20.0,39.0
Qatar,2020-04-09,1.0,15.0,18.0,34.0
Qatar,2020-04-10,3.0,19.0,22.0,44.0
Qatar,2020-04-12,2.0,15.0,18.0,35.0
Qatar,2020-04-13,2.0,14.0,17.0,33.0
Qatar,2020-04-14,3.0,15.0,15.0,33.0
Qatar,2020-04-15,2.0,17.0,20.0,39.0
Qatar,2020-04-16,1.0,17.0,20.0,38.0
Qatar,2020-04-17,3.0,17.0,20.0,40.0
Qatar,2020-04-18,1.0,19.0,19.0,39.0
Qatar,2020-04-19,2.0,13.0,18.0,33.0
Qatar,2020-04-20,2.0,13.0,19.0,34.0
Qatar,2020-04-21,1.0,17.0,13.0,31.0
Qatar,2020-04-22,2.0,17.0,15.0,34.0
Qatar,2020-04-23,2.0,16.0,18.0,36.0
Qatar,2020-04-24,3.0,17.0,19.0,39.0
Qatar,2020-04-25,3.0,16.0,15.0,34.0
Qatar,2020-04-26,4.0,18.0,22.0,44.0
Qatar,2020-04-27,2.0,18.0,17.0,37.0
Qatar,2020-04-29,2.0,21.0,21.0,44.0
Romania,2020-01-11,1.0,10.0,8.0,19.0
Romania,2020-01-25,1.0,15.0,6.0,22.0
Romania,2020-02-08,1.0,18.0,10.0,29.0
Romania,2020-02-13,1.0,22.0,21.0,44.0
Romania,2020-03-02,1.0,35.0,34.0,70.0
Romania,2020-03-03,1.0,29.0,30.0,60.0
Romania,2020-03-04,2.0,34.0,34.0,70.0
Romania,2020-03-06,1.0,34.0,33.0,68.0
Romania,2020-03-07,2.0,30.0,25.0,57.0
Romania,2020-03-08,1.0,29.0,29.0,59.0
Romania,2020-03-09,2.0,35.0,32.0,69.0
Romania,2020-03-11,2.0,30.0,25.0,57.0
Romania,2020-03-14,1.0,30.0,23.0,54.0
Romania,2020-04-26,1.0,1.0,1.0,3.0
Russian Federation,2020-01-01,68.0,219.0,257.0,544.0
Russian Federation,2020-01-02,107.0,248.0,264.0,619.0
Russian Federation,2020-01-03,86.0,219.0,236.0,541.0
Russian Federation,2020-01-04,114.0,242.0,253.0,609.0
Russian Federation,2020-01-05,131.0,236.0,270.0,637.0
Russian Federation,2020-01-06,122.0,240.0,270.0,632.0
Russian Federation,2020-01-07,112.0,227.0,253.0,592.0
Russian Federation,2020-01-08,118.0,228.0,218.0,564.0
Russian Federation,2020-01-09,128.0,220.0,248.0,596.0
Russian Federation,2020-01-10,124.0,259.0,256.0,639.0
Russian Federation,2020-01-11,103.0,240.0,255.0,598.0
Russian Federation,2020-01-12,116.0,242.0,251.0,609.0
Russian Federation,2020-01-13,113.0,224.0,219.0,556.0
Russian Federation,2020-01-14,120.0,242.0,241.0,603.0
Russian Federation,2020-01-15,132.0,245.0,249.0,626.0
Russian Federation,2020-01-16,124.0,232.0,235.0,591.0
Russian Federation,2020-01-17,131.0,235.0,260.0,626.0
Russian Federation,2020-01-18,144.0,227.0,189.0,560.0
Russian Federation,2020-01-19,122.0,251.0,252.0,625.0
Russian Federation,2020-01-20,102.0,212.0,206.0,520.0
Russian Federation,2020-01-21,113.0,219.0,238.0,570.0
Russian Federation,2020-01-22,90.0,196.0,199.0,485.0
Russian Federation,2020-01-23,130.0,220.0,231.0,581.0
Russian Federation,2020-01-24,140.0,230.0,238.0,608.0
Russian Federation,2020-01-25,134.0,214.0,232.0,580.0
Russian Federation,2020-01-26,116.0,208.0,205.0,529.0
Russian Federation,2020-01-27,144.0,238.0,244.0,626.0
Russian Federation,2020-01-28,125.0,222.0,231.0,578.0
Russian Federation,2020-01-29,134.0,220.0,232.0,586.0
Russian Federation,2020-01-30,131.0,220.0,225.0,576.0
Russian Federation,2020-01-31,96.0,215.0,210.0,521.0
Russian Federation,2020-02-01,131.0,234.0,241.0,606.0
Russian Federation,2020-02-02,113.0,222.0,231.0,566.0
Russian Federation,2020-02-03,123.0,235.0,233.0,591.0
Russian Federation,2020-02-04,116.0,211.0,217.0,544.0
Russian Federation,2020-02-05,114.0,231.0,238.0,583.0
Russian Federation,2020-02-06,123.0,230.0,231.0,584.0
Russian Federation,2020-02-07,118.0,226.0,236.0,580.0
Russian Federation,2020-02-08,118.0,240.0,235.0,593.0
Russian Federation,2020-02-09,124.0,232.0,237.0,593.0
Russian Federation,2020-02-10,104.0,236.0,236.0,576.0
Russian Federation,2020-02-11,80.0,211.0,212.0,503.0
Russian Federation,2020-02-12,94.0,216.0,219.0,529.0
Russian Federation,2020-02-13,91.0,225.0,224.0,540.0
Russian Federation,2020-02-14,85.0,227.0,234.0,546.0
Russian Federation,2020-02-15,63.0,228.0,205.0,496.0
Russian Federation,2020-02-16,114.0,228.0,237.0,579.0
Russian Federation,2020-02-17,103.0,243.0,237.0,583.0
Russian Federation,2020-02-18,114.0,219.0,220.0,553.0
Russian Federation,2020-02-19,112.0,227.0,215.0,554.0
Russian Federation,2020-02-20,109.0,235.0,227.0,571.0
Russian Federation,2020-02-21,103.0,240.0,246.0,589.0
Russian Federation,2020-02-22,108.0,247.0,244.0,599.0
Russian Federation,2020-02-23,110.0,240.0,242.0,592.0
Russian Federation,2020-02-24,120.0,247.0,253.0,620.0
Russian Federation,2020-02-25,101.0,217.0,225.0,543.0
Russian Federation,2020-02-26,112.0,226.0,237.0,575.0
Russian Federation,2020-02-27,116.0,231.0,230.0,577.0
Russian Federation,2020-02-28,105.0,243.0,237.0,585.0
Russian Federation,2020-02-29,84.0,241.0,241.0,566.0
Russian Federation,2020-03-01,94.0,225.0,225.0,544.0
Russian Federation,2020-03-02,105.0,220.0,228.0,553.0
Russian Federation,2020-03-03,119.0,206.0,216.0,541.0
Russian Federation,2020-03-04,120.0,227.0,219.0,566.0
Russian Federation,2020-03-05,130.0,228.0,224.0,582.0
Russian Federation,2020-03-06,157.0,230.0,228.0,615.0
Russian Federation,2020-03-07,154.0,226.0,213.0,593.0
Russian Federation,2020-03-08,155.0,224.0,229.0,608.0
Russian Federation,2020-03-09,149.0,233.0,244.0,626.0
Russian Federation,2020-03-10,159.0,207.0,216.0,582.0
Russian Federation,2020-03-11,166.0,211.0,206.0,583.0
Russian Federation,2020-03-12,132.0,210.0,203.0,545.0
Russian Federation,2020-03-13,122.0,189.0,194.0,505.0
Russian Federation,2020-03-14,110.0,171.0,172.0,453.0
Russian Federation,2020-03-15,135.0,180.0,183.0,498.0
Russian Federation,2020-03-16,128.0,139.0,147.0,414.0
Russian Federation,2020-03-17,115.0,121.0,128.0,364.0
Russian Federation,2020-03-18,112.0,117.0,115.0,344.0
Russian Federation,2020-03-19,134.0,99.0,103.0,336.0
Russian Federation,2020-03-20,118.0,100.0,109.0,327.0
Russian Federation,2020-03-21,105.0,90.0,81.0,276.0
Russian Federation,2020-03-22,118.0,76.0,84.0,278.0
Russian Federation,2020-03-23,137.0,56.0,61.0,254.0
Russian Federation,2020-03-24,97.0,44.0,48.0,189.0
Russian Federation,2020-03-25,132.0,42.0,48.0,222.0
Russian Federation,2020-03-26,133.0,50.0,49.0,232.0
Russian Federation,2020-03-27,108.0,41.0,48.0,197.0
Russian Federation,2020-03-28,93.0,43.0,43.0,179.0
Russian Federation,2020-03-29,92.0,31.0,43.0,166.0
Russian Federation,2020-03-30,83.0,26.0,24.0,133.0
Russian Federation,2020-03-31,62.0,8.0,7.0,77.0
Russian Federation,2020-04-01,34.0,9.0,9.0,52.0
Russian Federation,2020-04-02,43.0,9.0,10.0,62.0
Russian Federation,2020-04-03,33.0,7.0,12.0,52.0
Russian Federation,2020-04-04,20.0,4.0,7.0,31.0
Russian Federation,2020-04-05,27.0,4.0,5.0,36.0
Russian Federation,2020-04-06,28.0,4.0,6.0,38.0
Russian Federation,2020-04-07,22.0,8.0,9.0,39.0
Russian Federation,2020-04-08,16.0,9.0,7.0,32.0
Russian Federation,2020-04-09,18.0,8.0,7.0,33.0
Russian Federation,2020-04-10,23.0,9.0,7.0,39.0
Russian Federation,2020-04-11,14.0,5.0,6.0,25.0
Russian Federation,2020-04-12,18.0,5.0,4.0,27.0
Russian Federation,2020-04-13,16.0,3.0,4.0,23.0
Russian Federation,2020-04-14,16.0,5.0,5.0,26.0
Russian Federation,2020-04-15,24.0,8.0,8.0,40.0
Russian Federation,2020-04-16,20.0,8.0,5.0,33.0
Russian Federation,2020-04-17,20.0,6.0,4.0,30.0
Russian Federation,2020-04-18,14.0,7.0,7.0,28.0
Russian Federation,2020-04-19,16.0,3.0,2.0,21.0
Russian Federation,2020-04-20,12.0,6.0,6.0,24.0
Russian Federation,2020-04-21,8.0,4.0,7.0,19.0
Russian Federation,2020-04-22,13.0,5.0,8.0,26.0
Russian Federation,2020-04-23,13.0,5.0,6.0,24.0
Russian Federation,2020-04-24,18.0,7.0,6.0,31.0
Russian Federation,2020-04-25,22.0,5.0,8.0,35.0
Russian Federation,2020-04-26,12.0,7.0,5.0,24.0
Russian Federation,2020-04-27,8.0,7.0,6.0,21.0
Russian Federation,2020-04-28,16.0,8.0,10.0,34.0
Russian Federation,2020-04-29,17.0,13.0,10.0,40.0
Russian Federation,2020-04-30,27.0,7.0,7.0,41.0
Saudi Arabia,2020-01-01,19.0,56.0,42.0,117.0
Saudi Arabia,2020-01-02,16.0,50.0,46.0,112.0
Saudi Arabia,2020-01-03,17.0,50.0,49.0,116.0
Saudi Arabia,2020-01-04,18.0,48.0,58.0,124.0
Saudi Arabia,2020-01-05,12.0,48.0,59.0,119.0
Saudi Arabia,2020-01-06,12.0,49.0,58.0,119.0
Saudi Arabia,2020-01-07,4.0,37.0,39.0,80.0
Saudi Arabia,2020-01-08,4.0,30.0,39.0,73.0
Saudi Arabia,2020-01-09,8.0,42.0,58.0,108.0
Saudi Arabia,2020-01-10,8.0,39.0,60.0,107.0
Saudi Arabia,2020-01-11,6.0,48.0,55.0,109.0
Saudi Arabia,2020-01-12,9.0,46.0,62.0,117.0
Saudi Arabia,2020-01-13,6.0,39.0,53.0,98.0
Saudi Arabia,2020-01-14,7.0,42.0,51.0,100.0
Saudi Arabia,2020-01-15,11.0,37.0,53.0,101.0
Saudi Arabia,2020-01-16,3.0,39.0,42.0,84.0
Saudi Arabia,2020-01-17,2.0,48.0,47.0,97.0
Saudi Arabia,2020-01-18,4.0,37.0,37.0,78.0
Saudi Arabia,2020-01-19,6.0,43.0,60.0,109.0
Saudi Arabia,2020-01-20,4.0,38.0,35.0,77.0
Saudi Arabia,2020-01-21,2.0,43.0,32.0,77.0
Saudi Arabia,2020-01-22,5.0,30.0,56.0,91.0
Saudi Arabia,2020-01-23,7.0,41.0,58.0,106.0
Saudi Arabia,2020-01-24,6.0,34.0,41.0,81.0
Saudi Arabia,2020-01-25,9.0,38.0,53.0,100.0
Saudi Arabia,2020-01-26,8.0,42.0,52.0,102.0
Saudi Arabia,2020-01-27,7.0,37.0,61.0,105.0
Saudi Arabia,2020-01-28,5.0,31.0,43.0,79.0
Saudi Arabia,2020-01-29,5.0,35.0,45.0,85.0
Saudi Arabia,2020-01-30,7.0,42.0,58.0,107.0
Saudi Arabia,2020-01-31,9.0,30.0,34.0,73.0
Saudi Arabia,2020-02-01,12.0,53.0,53.0,118.0
Saudi Arabia,2020-02-02,6.0,43.0,59.0,108.0
Saudi Arabia,2020-02-03,8.0,38.0,55.0,101.0
Saudi Arabia,2020-02-04,6.0,33.0,34.0,73.0
Saudi Arabia,2020-02-05,6.0,38.0,37.0,81.0
Saudi Arabia,2020-02-06,4.0,43.0,33.0,80.0
Saudi Arabia,2020-02-07,5.0,33.0,36.0,74.0
Saudi Arabia,2020-02-08,7.0,36.0,43.0,86.0
Saudi Arabia,2020-02-09,13.0,37.0,52.0,102.0
Saudi Arabia,2020-02-10,10.0,35.0,57.0,102.0
Saudi Arabia,2020-02-11,13.0,23.0,52.0,88.0
Saudi Arabia,2020-02-12,11.0,45.0,58.0,114.0
Saudi Arabia,2020-02-13,11.0,38.0,46.0,95.0
Saudi Arabia,2020-02-14,9.0,32.0,41.0,82.0
Saudi Arabia,2020-02-15,7.0,38.0,38.0,83.0
Saudi Arabia,2020-02-16,7.0,47.0,37.0,91.0
Saudi Arabia,2020-02-17,9.0,46.0,42.0,97.0
Saudi Arabia,2020-02-18,3.0,43.0,34.0,80.0
Saudi Arabia,2020-02-19,3.0,41.0,43.0,87.0
Saudi Arabia,2020-02-20,11.0,34.0,58.0,103.0
Saudi Arabia,2020-02-21,9.0,41.0,51.0,101.0
Saudi Arabia,2020-02-22,9.0,47.0,37.0,93.0
Saudi Arabia,2020-02-23,5.0,48.0,44.0,97.0
Saudi Arabia,2020-02-24,2.0,52.0,42.0,96.0
Saudi Arabia,2020-02-25,7.0,23.0,27.0,57.0
Saudi Arabia,2020-02-26,16.0,37.0,55.0,108.0
Saudi Arabia,2020-02-27,11.0,37.0,56.0,104.0
Saudi Arabia,2020-02-28,13.0,34.0,57.0,104.0
Saudi Arabia,2020-02-29,14.0,41.0,44.0,99.0
Saudi Arabia,2020-03-01,15.0,42.0,56.0,113.0
Saudi Arabia,2020-03-02,16.0,42.0,54.0,112.0
Saudi Arabia,2020-03-03,13.0,23.0,42.0,78.0
Saudi Arabia,2020-03-04,13.0,38.0,51.0,102.0
Saudi Arabia,2020-03-05,18.0,41.0,43.0,102.0
Saudi Arabia,2020-03-06,10.0,44.0,37.0,91.0
Saudi Arabia,2020-03-07,10.0,46.0,49.0,105.0
Saudi Arabia,2020-03-08,12.0,38.0,56.0,106.0
Saudi Arabia,2020-03-09,17.0,23.0,24.0,64.0
Saudi Arabia,2020-03-10,16.0,15.0,19.0,50.0
Saudi Arabia,2020-03-11,16.0,21.0,22.0,59.0
Saudi Arabia,2020-03-12,12.0,28.0,18.0,58.0
Saudi Arabia,2020-03-13,11.0,17.0,18.0,46.0
Saudi Arabia,2020-03-14,8.0,16.0,15.0,39.0
Saudi Arabia,2020-03-15,13.0,5.0,8.0,26.0
Saudi Arabia,2020-03-16,21.0,2.0,1.0,24.0
Saudi Arabia,2020-03-17,3.0,,1.0,
Saudi Arabia,2020-03-18,6.0,1.0,,
Saudi Arabia,2020-03-19,12.0,,1.0,
Saudi Arabia,2020-03-20,4.0,2.0,2.0,8.0
Saudi Arabia,2020-04-01,1.0,5.0,3.0,9.0
Saudi Arabia,2020-04-10,1.0,1.0,2.0,4.0
Saudi Arabia,2020-04-12,1.0,3.0,5.0,9.0
Saudi Arabia,2020-04-13,1.0,4.0,3.0,8.0
Saudi Arabia,2020-04-26,2.0,5.0,7.0,14.0
Senegal,2020-03-05,1.0,7.0,6.0,14.0
Senegal,2020-04-04,1.0,1.0,1.0,3.0
Serbia,2020-01-06,1.0,25.0,23.0,49.0
Serbia,2020-01-23,1.0,21.0,11.0,33.0
Serbia,2020-01-30,1.0,19.0,15.0,35.0
Serbia,2020-02-10,1.0,12.0,5.0,18.0
Serbia,2020-02-24,1.0,20.0,21.0,42.0
Serbia,2020-02-28,1.0,18.0,22.0,41.0
Singapore,2020-01-01,5.0,259.0,247.0,511.0
Singapore,2020-01-02,10.0,251.0,244.0,505.0
Singapore,2020-01-03,3.0,214.0,214.0,431.0
Singapore,2020-01-04,8.0,261.0,257.0,526.0
Singapore,2020-01-05,4.0,273.0,254.0,531.0
Singapore,2020-01-06,5.0,262.0,256.0,523.0
Singapore,2020-01-07,5.0,249.0,245.0,499.0
Singapore,2020-01-08,5.0,207.0,209.0,421.0
Singapore,2020-01-09,8.0,261.0,248.0,517.0
Singapore,2020-01-10,10.0,274.0,265.0,549.0
Singapore,2020-01-11,13.0,263.0,260.0,536.0
Singapore,2020-01-12,8.0,253.0,245.0,506.0
Singapore,2020-01-13,5.0,199.0,214.0,418.0
Singapore,2020-01-14,8.0,248.0,248.0,504.0
Singapore,2020-01-15,10.0,259.0,251.0,520.0
Singapore,2020-01-16,13.0,258.0,243.0,514.0
Singapore,2020-01-17,10.0,265.0,254.0,529.0
Singapore,2020-01-18,19.0,187.0,189.0,395.0
Singapore,2020-01-19,8.0,269.0,244.0,521.0
Singapore,2020-01-20,5.0,202.0,220.0,427.0
Singapore,2020-01-21,7.0,252.0,247.0,506.0
Singapore,2020-01-22,9.0,201.0,211.0,421.0
Singapore,2020-01-23,10.0,263.0,247.0,520.0
Singapore,2020-01-24,5.0,265.0,264.0,534.0
Singapore,2020-01-25,10.0,262.0,252.0,524.0
Singapore,2020-01-26,5.0,205.0,208.0,418.0
Singapore,2020-01-27,8.0,260.0,256.0,524.0
Singapore,2020-01-28,5.0,246.0,250.0,501.0
Singapore,2020-01-29,7.0,246.0,241.0,494.0
Singapore,2020-01-30,10.0,250.0,247.0,507.0
Singapore,2020-01-31,7.0,203.0,210.0,420.0
Singapore,2020-02-01,10.0,256.0,253.0,519.0
Singapore,2020-02-02,8.0,256.0,246.0,510.0
Singapore,2020-02-03,7.0,254.0,251.0,512.0
Singapore,2020-02-04,7.0,245.0,235.0,487.0
Singapore,2020-02-05,5.0,252.0,236.0,493.0
Singapore,2020-02-06,6.0,245.0,239.0,490.0
Singapore,2020-02-07,7.0,256.0,225.0,488.0
Singapore,2020-02-08,5.0,252.0,213.0,470.0
Singapore,2020-02-09,6.0,253.0,234.0,493.0
Singapore,2020-02-10,5.0,248.0,241.0,494.0
Singapore,2020-02-11,2.0,233.0,221.0,456.0
Singapore,2020-02-12,7.0,247.0,216.0,470.0
Singapore,2020-02-13,6.0,235.0,232.0,473.0
Singapore,2020-02-14,8.0,256.0,236.0,500.0
Singapore,2020-02-15,3.0,193.0,191.0,387.0
Singapore,2020-02-16,7.0,241.0,228.0,476.0
Singapore,2020-02-17,5.0,235.0,234.0,474.0
Singapore,2020-02-18,5.0,221.0,213.0,439.0
Singapore,2020-02-19,3.0,231.0,218.0,452.0
Singapore,2020-02-20,3.0,223.0,215.0,441.0
Singapore,2020-02-21,2.0,239.0,223.0,464.0
Singapore,2020-02-22,6.0,224.0,213.0,443.0
Singapore,2020-02-23,5.0,234.0,216.0,455.0
Singapore,2020-02-24,5.0,218.0,212.0,435.0
Singapore,2020-02-25,2.0,202.0,193.0,397.0
Singapore,2020-02-26,4.0,218.0,203.0,425.0
Singapore,2020-02-27,5.0,213.0,204.0,422.0
Singapore,2020-02-28,6.0,227.0,215.0,448.0
Singapore,2020-02-29,7.0,225.0,211.0,443.0
Singapore,2020-03-01,9.0,223.0,192.0,424.0
Singapore,2020-03-02,7.0,201.0,193.0,401.0
Singapore,2020-03-03,2.0,113.0,72.0,187.0
Singapore,2020-03-04,4.0,154.0,165.0,323.0
Singapore,2020-03-05,6.0,177.0,164.0,347.0
Singapore,2020-03-06,2.0,201.0,161.0,364.0
Singapore,2020-03-07,1.0,33.0,19.0,53.0
Singapore,2020-03-08,3.0,111.0,147.0,261.0
Singapore,2020-03-10,2.0,86.0,137.0,225.0
Singapore,2020-03-11,5.0,165.0,149.0,319.0
Singapore,2020-03-12,6.0,157.0,140.0,303.0
Singapore,2020-03-13,5.0,178.0,160.0,343.0
Singapore,2020-03-14,6.0,176.0,155.0,337.0
Singapore,2020-03-15,6.0,176.0,164.0,346.0
Singapore,2020-03-16,6.0,153.0,132.0,291.0
Singapore,2020-03-17,3.0,129.0,115.0,247.0
Singapore,2020-03-18,2.0,137.0,122.0,261.0
Singapore,2020-03-19,4.0,114.0,104.0,222.0
Singapore,2020-03-20,5.0,124.0,103.0,232.0
Singapore,2020-03-21,3.0,98.0,102.0,203.0
Singapore,2020-04-27,1.0,21.0,21.0,43.0
South Africa,2020-01-01,19.0,36.0,31.0,86.0
South Africa,2020-01-02,17.0,29.0,39.0,85.0
South Africa,2020-01-03,21.0,10.0,12.0,43.0
South Africa,2020-01-04,8.0,33.0,38.0,79.0
South Africa,2020-01-05,16.0,31.0,28.0,75.0
South Africa,2020-01-06,22.0,34.0,44.0,100.0
South Africa,2020-01-07,19.0,43.0,51.0,113.0
South Africa,2020-01-08,17.0,12.0,7.0,36.0
South Africa,2020-01-09,10.0,25.0,34.0,69.0
South Africa,2020-01-10,6.0,24.0,49.0,79.0
South Africa,2020-01-16,14.0,24.0,34.0,72.0
South Africa,2020-01-17,19.0,32.0,43.0,94.0
South Africa,2020-01-18,13.0,30.0,33.0,76.0
South Africa,2020-01-19,9.0,36.0,44.0,89.0
South Africa,2020-01-20,17.0,10.0,11.0,38.0
South Africa,2020-01-21,17.0,37.0,34.0,88.0
South Africa,2020-01-22,21.0,10.0,12.0,43.0
South Africa,2020-01-23,20.0,30.0,32.0,82.0
South Africa,2020-01-24,17.0,29.0,36.0,82.0
South Africa,2020-01-25,11.0,35.0,33.0,79.0
South Africa,2020-01-26,8.0,10.0,18.0,36.0
South Africa,2020-01-27,24.0,33.0,47.0,104.0
South Africa,2020-01-28,17.0,35.0,44.0,96.0
South Africa,2020-01-29,16.0,34.0,42.0,92.0
South Africa,2020-01-30,23.0,30.0,38.0,91.0
South Africa,2020-01-31,21.0,8.0,10.0,39.0
South Africa,2020-02-01,9.0,34.0,37.0,80.0
South Africa,2020-02-02,9.0,34.0,40.0,83.0
South Africa,2020-02-03,17.0,36.0,34.0,87.0
South Africa,2020-02-04,21.0,32.0,34.0,87.0
South Africa,2020-02-05,17.0,35.0,29.0,81.0
South Africa,2020-02-06,15.0,28.0,25.0,68.0
South Africa,2020-02-07,14.0,25.0,36.0,75.0
South Africa,2020-02-08,8.0,30.0,22.0,60.0
South Africa,2020-02-09,14.0,20.0,35.0,69.0
South Africa,2020-02-10,23.0,37.0,38.0,98.0
South Africa,2020-02-11,19.0,37.0,27.0,83.0
South Africa,2020-02-12,20.0,30.0,35.0,85.0
South Africa,2020-02-13,18.0,31.0,40.0,89.0
South Africa,2020-02-14,13.0,38.0,43.0,94.0
South Africa,2020-02-15,6.0,9.0,11.0,26.0
South Africa,2020-02-16,8.0,31.0,29.0,68.0
South Africa,2020-02-17,19.0,32.0,35.0,86.0
South Africa,2020-02-18,19.0,42.0,31.0,92.0
South Africa,2020-02-19,21.0,28.0,27.0,76.0
South Africa,2020-02-20,20.0,25.0,37.0,82.0
South Africa,2020-02-21,17.0,30.0,26.0,73.0
South Africa,2020-02-22,10.0,28.0,38.0,76.0
South Africa,2020-02-23,14.0,28.0,54.0,96.0
South Africa,2020-02-24,20.0,36.0,55.0,111.0
South Africa,2020-02-25,16.0,31.0,52.0,99.0
South Africa,2020-02-26,22.0,31.0,41.0,94.0
South Africa,2020-02-27,20.0,30.0,31.0,81.0
South Africa,2020-02-28,19.0,30.0,37.0,86.0
South Africa,2020-02-29,10.0,35.0,37.0,82.0
South Africa,2020-03-01,12.0,35.0,38.0,85.0
South Africa,2020-03-02,21.0,38.0,79.0,138.0
South Africa,2020-03-03,25.0,38.0,67.0,130.0
South Africa,2020-03-04,21.0,37.0,65.0,123.0
South Africa,2020-03-05,25.0,28.0,86.0,139.0
South Africa,2020-03-06,19.0,32.0,69.0,120.0
South Africa,2020-03-07,5.0,40.0,31.0,76.0
South Africa,2020-03-08,15.0,28.0,33.0,76.0
South Africa,2020-03-09,22.0,31.0,33.0,86.0
South Africa,2020-03-10,18.0,33.0,65.0,116.0
South Africa,2020-03-11,22.0,26.0,32.0,80.0
South Africa,2020-03-12,22.0,17.0,48.0,87.0
South Africa,2020-03-13,15.0,21.0,76.0,112.0
South Africa,2020-03-14,12.0,26.0,64.0,102.0
South Africa,2020-03-15,16.0,26.0,40.0,82.0
South Africa,2020-03-16,20.0,28.0,43.0,91.0
South Africa,2020-03-17,18.0,33.0,40.0,91.0
South Africa,2020-03-18,22.0,24.0,62.0,108.0
South Africa,2020-03-19,23.0,24.0,29.0,76.0
South Africa,2020-03-20,22.0,22.0,42.0,86.0
South Africa,2020-03-21,8.0,24.0,30.0,62.0
South Africa,2020-03-22,13.0,25.0,27.0,65.0
South Africa,2020-03-23,11.0,19.0,24.0,54.0
South Africa,2020-03-24,13.0,22.0,18.0,53.0
South Africa,2020-03-25,13.0,13.0,13.0,39.0
South Africa,2020-03-26,2.0,8.0,16.0,26.0
Spain,2020-01-01,49.0,249.0,267.0,565.0
Spain,2020-01-02,52.0,289.0,263.0,604.0
Spain,2020-01-03,51.0,289.0,274.0,614.0
Spain,2020-01-04,54.0,301.0,309.0,664.0
Spain,2020-01-05,50.0,327.0,331.0,708.0
Spain,2020-01-06,62.0,316.0,298.0,676.0
Spain,2020-01-07,55.0,238.0,242.0,535.0
Spain,2020-01-08,25.0,195.0,190.0,410.0
Spain,2020-01-09,41.0,185.0,187.0,413.0
Spain,2020-01-10,59.0,267.0,261.0,587.0
Spain,2020-01-11,49.0,240.0,242.0,531.0
Spain,2020-01-12,60.0,279.0,278.0,617.0
Spain,2020-01-13,54.0,227.0,264.0,545.0
Spain,2020-01-14,48.0,145.0,211.0,404.0
Spain,2020-01-15,46.0,164.0,221.0,431.0
Spain,2020-01-16,53.0,170.0,229.0,452.0
Spain,2020-01-17,70.0,256.0,310.0,636.0
Spain,2020-01-18,73.0,298.0,295.0,666.0
Spain,2020-01-19,70.0,300.0,302.0,672.0
Spain,2020-01-20,80.0,272.0,279.0,631.0
Spain,2020-01-21,47.0,216.0,191.0,454.0
Spain,2020-01-22,37.0,208.0,184.0,429.0
Spain,2020-01-23,51.0,172.0,231.0,454.0
Spain,2020-01-24,57.0,205.0,283.0,545.0
Spain,2020-01-25,44.0,210.0,241.0,495.0
Spain,2020-01-26,36.0,186.0,181.0,403.0
Spain,2020-01-27,45.0,204.0,191.0,440.0
Spain,2020-01-28,38.0,156.0,156.0,350.0
Spain,2020-01-29,39.0,171.0,169.0,379.0
Spain,2020-01-30,43.0,173.0,174.0,390.0
Spain,2020-01-31,42.0,188.0,176.0,406.0
Spain,2020-02-01,46.0,190.0,195.0,431.0
Spain,2020-02-02,49.0,195.0,193.0,437.0
Spain,2020-02-03,67.0,231.0,230.0,528.0
Spain,2020-02-04,67.0,227.0,241.0,535.0
Spain,2020-02-05,70.0,261.0,232.0,563.0
Spain,2020-02-06,60.0,258.0,245.0,563.0
Spain,2020-02-07,76.0,313.0,322.0,711.0
Spain,2020-02-08,57.0,287.0,304.0,648.0
Spain,2020-02-09,75.0,289.0,327.0,691.0
Spain,2020-02-10,75.0,321.0,321.0,717.0
Spain,2020-02-11,69.0,241.0,258.0,568.0
Spain,2020-02-12,73.0,270.0,277.0,620.0
Spain,2020-02-13,68.0,274.0,300.0,642.0
Spain,2020-02-14,75.0,324.0,344.0,743.0
Spain,2020-02-15,58.0,283.0,298.0,639.0
Spain,2020-02-16,68.0,339.0,338.0,745.0
Spain,2020-02-17,84.0,330.0,329.0,743.0
Spain,2020-02-18,64.0,251.0,272.0,587.0
Spain,2020-02-19,73.0,290.0,294.0,657.0
Spain,2020-02-20,72.0,281.0,288.0,641.0
Spain,2020-02-21,68.0,331.0,338.0,737.0
Spain,2020-02-22,75.0,323.0,381.0,779.0
Spain,2020-02-23,84.0,371.0,400.0,855.0
Spain,2020-02-24,74.0,353.0,350.0,777.0
Spain,2020-02-25,77.0,272.0,290.0,639.0
Spain,2020-02-26,78.0,291.0,299.0,668.0
Spain,2020-02-27,69.0,291.0,310.0,670.0
Spain,2020-02-28,81.0,335.0,344.0,760.0
Spain,2020-02-29,61.0,323.0,346.0,730.0
Spain,2020-03-01,57.0,305.0,324.0,686.0
Spain,2020-03-02,70.0,276.0,302.0,648.0
Spain,2020-03-03,64.0,231.0,259.0,554.0
Spain,2020-03-04,60.0,259.0,275.0,594.0
Spain,2020-03-05,64.0,261.0,281.0,606.0
Spain,2020-03-06,64.0,288.0,305.0,657.0
Spain,2020-03-07,45.0,263.0,286.0,594.0
Spain,2020-03-08,71.0,326.0,340.0,737.0
